GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC03_EST_VC23,HC03_MOE_VC23
3100000US39900,39900,"Reno-Sparks, NV Metro Area",238800,3354,131476,2232,107324,2668,30521,799,35198,1930,25898,1040,138971,4179,83323,3466,55648,3158,1.3,0.6,1.2,0.7,1.5,1.0,2.9,0.9,1.9,1.1,4.3,1.5,17.3,2.0,13.9,2.4,22.3,3.2,19.2,1.9,18.2,2.4,20.8,3.1,22.3,2.1,19.3,2.6,26.9,3.6,14.9,1.6,17.2,2.5,11.5,2.1,5.6,1.2,7.2,1.7,3.2,1.1,8.5,1.4,10.9,2.0,5.1,1.2,7.9,1.0,10.3,1.4,4.3,1.3,(X),(X),46263,1905,35285,1394,52682,2380,59081,2883,43099,3143,34547,1495,39921,2287,30072,1710,23084,1933,24851,2193,18774,2115,29695,2650,34320,4315,25466,2564,36435,1491,45915,2910,30422,1774,43176,3096,49387,4045,38053,4155,56598,6964,70821,16387,48934,3640,12.4,(X),(X),(X),(X),(X)
3100000US40060,40060,"Richmond, VA Metro Area",692534,6924,354333,4688,338201,5298,31749,434,36619,645,27367,710,429799,7960,240683,5404,189116,5441,1.1,0.2,0.8,0.3,1.5,0.4,3.2,0.6,2.4,0.6,4.3,0.9,14.0,1.1,10.7,1.3,18.1,1.8,20.1,1.1,17.7,1.4,23.2,1.5,23.1,1.1,22.3,1.3,24.2,1.6,15.1,0.9,15.7,1.1,14.4,1.3,5.9,0.5,7.3,0.8,4.2,0.7,8.7,0.7,10.5,1.0,6.3,0.8,8.7,0.6,12.6,1.0,3.7,0.7,(X),(X),46006,1103,36208,745,54114,1184,62486,1819,43459,1222,36578,588,41745,683,31629,616,20537,1695,25189,1684,16396,1452,30230,617,34636,1761,24102,1083,36656,957,42303,1237,32233,1142,49095,2366,62243,3537,40904,816,60909,1270,80234,4890,51474,2510,12.7,(X),(X),(X),(X),(X)
3100000US40140,40140,"Riverside-San Bernardino-Ontario, CA Metro Area",2032413,12808,1122674,8064,909739,9569,28848,647,34953,855,22355,498,1164393,13788,730327,9595,434066,8744,1.7,0.2,1.2,0.2,2.6,0.5,5.2,0.4,4.5,0.4,6.5,0.8,18.4,0.8,17.0,1.0,20.7,1.2,17.0,0.6,14.9,0.8,20.6,1.3,20.0,0.6,19.8,0.8,20.5,1.0,14.2,0.6,15.2,0.8,12.4,0.9,6.3,0.4,6.8,0.6,5.4,0.6,9.6,0.5,10.8,0.7,7.6,0.6,7.6,0.4,9.8,0.6,3.8,0.5,(X),(X),43219,1210,34757,928,49988,780,54519,985,42366,958,34458,838,41094,450,27064,493,21678,489,26441,867,14986,924,30391,589,36822,817,22354,883,36842,675,46945,995,29978,999,51499,868,60828,1187,44109,2994,65752,2110,75146,5068,60789,1512,16.3,(X),(X),(X),(X),(X)
3100000US40220,40220,"Roanoke, VA Metro Area",166015,4034,86418,2483,79597,2993,28503,1276,31940,1108,25481,1083,103651,3740,58849,2451,44802,2597,1.3,0.6,1.3,0.8,1.5,0.8,4.4,1.1,2.5,1.1,6.8,2.2,16.5,2.1,15.2,2.3,18.3,3.3,25.9,2.2,21.9,2.5,31.2,3.9,22.0,2.4,20.8,2.8,23.6,3.7,12.5,1.9,15.1,2.5,9.2,2.4,4.2,1.1,5.7,1.7,2.2,1.0,6.5,1.3,8.3,1.9,4.2,1.6,6.6,1.1,9.3,1.8,3.1,1.4,(X),(X),39646,2087,31738,1453,47125,2189,54099,3153,37965,2104,31564,855,36659,1427,27475,1377,20550,1800,22023,2016,14951,4379,27216,2013,32442,4193,23764,1750,31663,1215,36092,2067,27257,1354,39411,2724,50832,6410,32300,2410,55527,6488,80395,13979,47832,5708,15.5,(X),(X),(X),(X),(X)
3100000US40340,40340,"Rochester, MN Metro Area",108782,1694,56772,1156,52010,1228,32150,931,36919,1757,28589,2463,66771,2267,38614,1585,28157,1586,3.5,1.6,3.9,2.6,2.9,1.5,2.9,1.0,2.6,0.9,3.2,1.9,12.0,1.9,9.0,1.8,16.2,3.1,17.8,1.8,16.2,2.8,20.1,2.9,23.9,2.5,21.2,3.1,27.8,3.5,18.4,2.0,21.3,2.9,14.3,2.6,5.8,1.1,6.3,1.5,5.1,1.6,5.8,0.9,7.1,1.3,4.1,1.6,9.8,1.4,12.4,2.0,6.2,2.0,(X),(X),46573,2460,37520,2030,55032,2686,62322,4097,45035,2723,36861,1100,41149,1279,32354,1597,17500,4638,19171,5290,12143,11407,27011,1504,31011,1303,23455,1746,33938,1719,38510,3788,30727,2234,45991,2646,57265,6754,37931,5187,61049,7347,71691,16369,53877,8695,14.1,(X),(X),(X),(X),(X)
3100000US40380,40380,"Rochester, NY Metro Area",562980,5545,290892,3964,272088,3641,27506,600,33924,1299,22498,673,308610,7243,175625,4759,132985,4235,2.2,0.4,1.9,0.5,2.7,0.7,3.7,0.6,2.7,0.7,5.1,1.1,15.6,1.2,12.0,1.4,20.3,1.9,19.7,1.1,15.9,1.3,24.7,1.9,23.5,1.1,22.7,1.3,24.4,1.8,14.7,1.0,17.4,1.3,11.0,1.3,6.1,0.6,7.7,0.9,4.0,0.7,7.7,0.7,9.9,1.1,4.7,0.7,6.8,0.7,9.7,1.1,3.1,0.6,(X),(X),45443,1362,33369,1229,49951,1500,57660,2290,39771,1075,33824,881,41200,746,27694,843,20109,3030,22167,2026,16240,1175,27055,848,33489,2102,21916,747,31836,773,39811,1575,27091,1523,43372,2174,55913,3640,33779,3032,53151,2497,63281,4548,46831,1778,15.5,(X),(X),(X),(X),(X)
3100000US40420,40420,"Rockford, IL Metro Area",186464,3429,98410,2553,88054,2351,27489,1447,35198,1796,22113,1140,105237,3338,62807,2646,42430,2362,1.8,0.7,1.4,0.7,2.6,1.2,6.1,1.5,4.8,2.0,8.0,2.2,15.4,1.8,11.7,2.0,21.0,2.9,21.8,2.0,17.6,2.3,28.1,3.5,20.4,1.8,21.7,2.6,18.4,2.8,14.7,1.5,17.1,2.0,11.0,1.9,6.9,1.2,8.2,1.6,5.0,1.6,5.7,1.1,7.3,1.4,3.4,1.5,7.1,1.1,10.1,1.8,2.6,0.9,(X),(X),45160,1870,31121,971,48321,1910,55196,2969,38144,2296,32026,726,41262,1191,25570,972,21024,3115,25924,1932,14384,4471,27339,2046,34462,3193,22071,2124,32668,2661,42197,2066,24496,2677,44135,3978,61360,2760,32481,4033,57870,4853,70121,10314,50919,5652,12.2,(X),(X),(X),(X),(X)
3100000US40580,40580,"Rocky Mount, NC Metro Area",77216,2512,39908,1475,37308,1697,25945,1232,30528,2037,21426,3163,44777,3170,26614,2025,18163,2137,1.7,0.8,1.3,0.8,2.3,1.8,5.9,1.9,5.6,2.8,6.4,3.1,17.8,3.1,13.6,3.3,24.0,5.4,25.0,3.7,23.2,4.4,27.7,5.8,24.8,3.2,27.3,5.0,21.1,4.3,11.9,2.7,12.4,3.2,11.3,3.7,4.2,1.5,5.2,2.5,2.6,1.7,5.7,1.5,7.4,2.5,3.2,2.2,2.9,1.1,3.9,1.5,1.5,1.3,(X),(X),37426,3320,30770,1489,42401,3340,47077,5243,35548,3095,29025,2222,33887,3200,24865,2159,17060,5161,27278,4278,10801,2624,25705,1303,27040,4706,21390,5171,33204,3462,44090,5991,26557,2572,41137,4432,42416,6533,37673,8476,41613,9120,46916,22689,36429,11835,20.2,(X),(X),(X),(X),(X)
3100000US40660,40660,"Rome, GA Metro Area",47763,1877,25316,1439,22447,1278,24359,1797,30838,2248,19033,4403,26576,2156,17172,1530,9404,1288,4.1,2.1,3.6,1.9,5.1,4.5,5.3,2.1,4.7,2.9,6.4,4.9,19.2,4.2,15.1,5.1,26.7,7.9,22.4,4.3,20.1,5.3,26.7,7.5,22.2,3.9,25.5,6.0,16.1,5.1,12.6,2.8,14.2,3.8,9.7,4.7,4.1,1.6,2.8,1.6,6.4,3.3,5.7,2.0,7.5,3.0,2.4,2.1,4.4,2.0,6.5,2.9,0.6,1.0,(X),(X),37196,2561,27835,2293,44216,4882,49857,7707,33916,2677,28506,2840,35111,3520,23134,2079,22486,2684,28834,7053,17300,9454,25715,1645,29970,5461,20068,5961,31275,2721,37668,3093,22694,3488,36822,6097,51159,16586,30621,7291,50561,15710,61814,32094,34746,14600,13.9,(X),(X),(X),(X),(X)
3100000US40900,40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",1136899,8712,593703,5728,543196,6165,32115,351,36950,686,28537,963,625874,11309,357542,7120,268332,7806,1.7,0.3,1.5,0.3,2.1,0.4,3.3,0.4,2.8,0.4,3.9,0.7,12.2,0.8,11.3,0.9,13.4,1.2,15.9,0.8,14.0,1.0,18.5,1.2,21.5,1.0,19.4,1.3,24.2,1.5,15.4,0.7,15.4,1.1,15.4,1.2,7.7,0.5,8.6,0.8,6.6,0.8,11.6,0.6,13.4,0.9,9.1,0.8,10.7,0.6,13.6,0.8,6.9,0.7,(X),(X),50523,847,41519,784,57241,823,63147,1281,49372,989,38515,971,44444,1468,32992,1016,21053,832,24464,1417,14134,1582,30450,665,33893,1861,24446,1954,37269,1155,43421,2541,32322,1012,51801,985,61877,1775,45286,2016,67007,2399,78202,4952,56302,4173,10.8,(X),(X),(X),(X),(X)
3100000US40980,40980,"Saginaw-Saginaw Township North, MI Metro Area",95263,2568,47250,1788,48013,1823,24034,1866,31640,2023,19354,1578,52626,2851,29405,2046,23221,1610,3.2,1.2,1.9,1.2,4.8,2.1,6.5,1.7,5.4,2.1,7.9,2.9,17.5,2.7,14.1,2.8,21.8,4.4,18.8,2.3,18.2,3.3,19.5,3.7,21.6,2.3,20.4,2.7,23.1,4.3,14.7,2.2,15.9,3.3,13.3,2.9,5.3,1.3,6.7,2.0,3.6,1.6,6.8,1.6,9.6,2.5,3.2,1.8,5.7,1.0,7.9,1.4,2.8,1.3,(X),(X),41323,1409,32224,2729,45915,2970,52669,4779,37363,2512,29326,2244,37424,4325,21433,894,12094,3400,22151,7106,8782,2141,24386,4249,34602,4131,18386,3562,26100,1937,33048,3015,21571,1549,43543,8296,56370,8514,35567,7973,64042,8872,72705,23218,61275,10309,14.1,(X),(X),(X),(X),(X)
3100000US41060,41060,"St. Cloud, MN Metro Area",116035,1558,61231,904,54804,1306,25739,709,31433,980,20458,949,59071,2204,35572,1257,23499,1598,2.1,0.6,1.7,0.7,2.7,1.2,2.4,0.7,0.9,0.6,4.6,1.7,15.7,2.3,10.9,2.2,23.0,4.3,25.4,2.8,22.6,3.1,29.7,3.9,24.6,2.2,27.5,2.7,20.2,3.6,14.6,1.8,17.7,2.4,10.0,2.3,4.4,1.1,5.3,1.6,3.0,1.4,5.6,1.2,6.1,1.4,4.9,1.9,5.1,1.0,7.2,1.5,1.9,0.9,(X),(X),41580,1334,31168,1034,44968,1666,50363,2399,36802,2019,32080,767,39414,2197,25743,1112,20779,2666,27929,4863,10051,4594,27327,1398,32721,2903,21509,990,32571,1527,40481,2388,26288,1205,41433,2331,50545,4533,34748,4567,52231,5610,57252,5337,49043,5535,14.7,(X),(X),(X),(X),(X)
3100000US41100,41100,"St. George, UT Metro Area",67400,1542,36057,1086,31343,1253,22332,1098,28018,3752,16437,1780,34170,2472,21041,1711,13129,1999,0.9,0.7,0.8,0.8,1.0,1.3,8.6,2.6,6.4,2.4,12.2,5.1,26.5,4.5,17.7,4.9,40.6,7.0,17.2,3.8,17.1,3.9,17.3,7.2,22.5,3.9,25.3,5.0,18.0,5.7,9.4,2.5,12.5,3.7,4.4,2.3,2.5,1.5,3.0,2.1,1.7,1.7,7.1,2.0,10.8,3.2,1.2,1.2,5.3,1.7,6.3,2.2,3.6,2.6,(X),(X),38895,3964,24132,1757,41809,3003,46830,3168,33763,5114,25964,1634,35486,3271,20201,3066,17195,3117,25742,2953,12059,5706,23205,2599,29324,4606,20167,3709,26291,3810,35792,7992,20721,3576,31244,9460,37386,14989,16900,12544,50475,7902,55150,9682,45457,12548,10.3,(X),(X),(X),(X),(X)
3100000US41140,41140,"St. Joseph, MO-KS Metro Area",67950,2040,35934,1421,32016,1317,24479,1617,30306,1684,20374,1296,38562,2105,23061,1456,15501,1381,3.5,1.5,3.3,2.0,3.7,2.0,6.5,1.9,3.8,1.6,10.6,3.6,17.8,2.8,12.8,2.6,25.2,5.1,26.5,3.2,23.8,4.3,30.5,4.7,20.3,3.0,24.2,4.5,14.6,3.8,12.9,2.4,16.1,3.2,8.2,2.6,3.7,1.2,5.1,1.9,1.6,1.0,4.1,1.2,4.7,1.5,3.1,1.7,4.8,1.8,6.3,2.3,2.6,2.0,(X),(X),39154,3645,27905,1561,43300,3968,48785,6010,35140,3746,28696,1374,34200,3281,23449,2049,15016,3442,21757,7989,11631,2349,26042,2201,31623,2509,21283,1392,30021,2212,39377,3428,22932,3356,36257,3968,40802,4790,33157,4332,50006,10068,66527,10757,39678,5202,9.4,(X),(X),(X),(X),(X)
3100000US41180,41180,"St. Louis, MO-IL Metro Area",1559590,10045,799580,5923,760010,6812,30088,332,37074,560,23708,583,910112,11803,510969,7230,399143,7789,1.8,0.2,1.4,0.3,2.2,0.3,3.8,0.4,2.7,0.4,5.3,0.7,15.0,0.6,10.3,0.7,21.1,1.1,18.5,0.7,14.9,0.8,23.1,1.1,22.1,0.7,21.8,0.8,22.5,1.0,16.0,0.7,18.6,0.9,12.7,0.7,6.0,0.4,7.4,0.6,4.2,0.5,8.4,0.5,10.6,0.7,5.7,0.6,8.3,0.5,12.4,0.7,3.2,0.4,(X),(X),49113,913,34055,669,53006,742,62452,1116,40913,838,35091,459,42865,1018,27770,695,19900,1157,26037,1360,14439,1823,27259,598,33208,1351,21746,625,33520,824,42092,643,27009,690,46773,1276,59433,2301,37180,905,59754,3061,78223,3509,47122,1899,13.4,(X),(X),(X),(X),(X)
3100000US41420,41420,"Salem, OR Metro Area",205280,3388,111858,1956,93422,2816,22921,1370,26713,1473,20125,962,106454,4739,63975,2975,42479,2812,1.6,0.6,1.4,0.7,1.9,1.0,6.7,1.7,7.7,2.1,5.2,2.2,22.7,2.3,19.2,3.0,27.8,3.1,21.7,2.1,19.9,2.9,24.5,2.8,20.6,2.3,20.3,3.0,21.1,3.0,13.3,1.5,14.3,2.1,11.9,2.3,4.9,1.0,5.9,1.3,3.3,1.0,4.8,0.9,6.2,1.3,2.7,1.0,3.7,0.7,5.1,1.1,1.6,0.8,(X),(X),35996,2136,30654,1334,40336,1350,43739,1827,35211,1422,27435,1272,31071,1272,23296,1762,16528,1051,17394,3610,15688,1521,24408,2382,27427,3906,20652,1791,29933,1300,35366,3711,25876,2365,38118,4279,41093,2545,33011,5464,45371,5069,49747,7545,41035,3212,8.8,(X),(X),(X),(X),(X)
3100000US41500,41500,"Salinas, CA Metro Area",216714,3481,120577,1971,96137,3105,25094,1444,29346,2133,20824,1488,108868,4285,67806,3296,41062,2521,1.2,0.4,0.8,0.4,1.7,0.9,4.4,1.1,3.5,1.2,5.9,1.9,20.9,2.4,20.7,2.8,21.2,3.6,16.0,2.1,15.9,2.2,16.1,3.3,21.3,2.0,21.1,2.4,21.6,3.2,13.5,1.7,11.9,2.1,16.0,2.6,5.0,1.0,5.8,1.5,3.6,1.3,8.7,1.4,10.3,1.7,6.0,1.8,9.1,1.3,10.0,1.7,7.7,1.5,(X),(X),40883,1241,36778,1353,51138,2249,54865,3219,44985,2164,31065,1146,35086,2132,25471,1843,17957,1621,21962,2060,12952,1580,26173,1598,31775,4269,21072,4577,39090,4238,42420,5013,35170,2088,46690,4329,50667,4428,42614,6736,65134,6759,77522,15095,52109,5891,12.1,(X),(X),(X),(X),(X)
3100000US41540,41540,"Salisbury, MD Metro Area",68006,2224,33541,1482,34465,1383,22955,1820,31076,1597,17781,2226,33263,2437,18946,1823,14317,1554,2.9,1.4,1.9,1.3,4.2,2.9,4.7,1.6,2.8,1.9,7.3,2.9,17.9,3.5,9.7,3.3,28.9,6.6,18.0,3.1,19.5,4.3,16.0,4.0,22.3,4.1,23.0,6.1,21.5,5.4,14.9,3.1,18.2,5.2,10.6,3.4,4.1,1.7,3.0,1.7,5.5,3.4,8.8,2.5,11.6,4.2,5.1,3.2,6.4,1.9,10.5,3.5,0.9,1.1,(X),(X),44523,3644,31228,2548,49861,4971,60430,8561,35875,2752,32098,1601,39917,4843,24781,2320,16932,1513,17261,3836,15481,6767,29687,2196,35830,3715,20233,3229,32916,3793,41034,15260,25964,3400,46048,3640,51173,9997,42098,3530,61586,9616,84467,31094,51819,8383,21.6,(X),(X),(X),(X),(X)
3100000US41620,41620,"Salt Lake City, UT Metro Area",619004,4961,342661,3086,276343,3575,27314,488,33182,1149,21830,574,358869,6513,226828,4622,132041,4925,1.8,0.4,1.1,0.4,3.2,0.9,4.4,0.7,2.9,0.6,7.1,1.4,17.1,1.1,14.9,1.3,20.9,1.8,20.1,1.1,18.8,1.4,22.2,1.8,22.9,1.2,22.6,1.4,23.5,1.8,13.4,0.8,14.4,1.0,11.7,1.4,4.8,0.5,5.3,0.7,3.9,0.9,7.4,0.7,9.1,1.0,4.3,0.7,8.0,0.6,10.8,1.0,3.2,0.7,(X),(X),42419,1138,32427,1004,50117,1206,55891,1628,40198,1908,32913,855,40917,735,26068,729,21185,807,25425,1053,14870,1702,27771,1425,34095,2147,22024,1431,32180,697,41613,1076,25516,911,42315,1777,50819,1696,34062,3822,57160,3384,70200,6633,46847,2788,12.5,(X),(X),(X),(X),(X)
3100000US41660,41660,"San Angelo, TX Metro Area",57560,2199,29957,1608,27603,1289,22028,1716,25060,2211,19026,2849,33225,2576,18359,1715,14866,1765,3.9,1.8,3.4,2.1,4.6,2.9,9.0,2.7,5.8,3.0,13.0,4.8,27.5,4.6,27.4,4.6,27.7,8.1,19.6,3.5,15.4,3.6,24.8,6.0,19.2,4.0,20.3,4.9,17.8,5.9,9.4,2.3,11.7,3.4,6.5,2.9,3.0,1.3,3.3,1.6,2.7,2.1,5.6,1.9,7.7,3.2,2.9,1.8,2.8,1.3,5.1,2.3,0.0,1.3,(X),(X),33729,3162,27869,3112,36955,2542,42757,4049,29790,2127,27135,2377,32134,3466,22525,2647,15819,2102,19572,12151,11759,2578,23628,3885,26638,3687,21546,4499,30257,4424,32717,5720,24796,6467,35780,2105,48942,6472,29319,7758,51208,8128,49812,7973,56270,12034,11.7,(X),(X),(X),(X),(X)
3100000US41700,41700,"San Antonio, TX Metro Area",1038522,10214,554537,6123,483985,6422,25085,524,28807,1019,21255,480,615951,9417,360999,6279,254952,6009,2.5,0.4,2.1,0.5,3.0,0.6,7.1,0.6,5.5,0.7,9.4,0.9,22.1,1.0,20.3,1.4,24.5,1.7,19.7,1.0,18.9,1.4,21.0,1.3,19.0,0.9,18.6,1.1,19.5,1.4,12.5,0.8,13.4,0.9,11.2,1.0,4.8,0.5,5.6,0.7,3.5,0.7,6.1,0.5,7.2,0.7,4.4,0.6,6.3,0.5,8.2,0.7,3.5,0.7,(X),(X),36589,762,30707,762,45073,934,49968,1371,38143,1020,29999,560,33624,1139,25422,652,17244,813,20653,962,11734,735,22705,782,26948,1253,19325,1051,30807,655,35695,1292,26039,1238,45457,1428,52809,2423,40659,1073,57888,3536,71496,3881,50615,1879,14.1,(X),(X),(X),(X),(X)
3100000US41740,41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",1627138,11832,900471,7490,726667,7553,31919,334,37585,864,26258,536,958582,13763,588244,9069,370338,8160,1.6,0.2,1.2,0.2,2.3,0.4,5.0,0.4,4.4,0.5,5.8,0.7,15.1,0.7,13.4,0.9,17.8,1.0,15.5,0.6,13.7,0.7,18.2,1.2,19.9,0.6,19.1,0.7,21.3,1.1,14.2,0.6,14.8,0.8,13.4,0.8,6.5,0.5,6.9,0.6,5.9,0.7,9.9,0.6,11.0,0.8,8.2,0.8,12.3,0.4,15.6,0.6,7.0,0.5,(X),(X),47955,1101,38680,1303,57668,783,63821,1144,47893,1183,38914,801,45488,696,31438,542,19395,772,23903,1742,14953,992,30175,854,35629,1098,22517,1239,38031,1204,45495,1029,31058,758,51918,844,64604,3384,42734,2287,69868,2100,79620,3167,60508,1652,16.1,(X),(X),(X),(X),(X)
3100000US41780,41780,"Sandusky, OH Metro Area",41016,1507,21731,809,19285,1285,27299,2155,33544,4604,20528,3353,22777,1611,13480,1095,9297,1168,2.2,1.2,0.6,0.8,4.4,2.6,3.7,1.9,2.1,2.2,5.9,3.2,14.3,3.0,9.8,3.5,20.9,5.1,21.7,4.4,20.2,5.4,23.8,6.6,23.7,4.6,21.2,6.0,27.3,7.2,12.2,2.7,14.7,4.3,8.6,4.1,9.5,3.3,13.6,5.2,3.4,2.1,7.9,2.5,10.2,4.0,4.5,2.8,5.0,1.7,7.6,2.9,1.2,1.4,(X),(X),45535,7709,31582,2538,48421,5015,56685,7949,36440,2704,30694,2194,39917,3899,23429,3346,20801,6546,19750,13858,21269,30005,27606,3689,36407,8131,20250,5196,27694,3183,41939,8697,20458,4197,43085,6749,68206,14420,35047,8587,60171,6196,60417,11852,59754,7818,11.9,(X),(X),(X),(X),(X)
3100000US41860,41860,"San Francisco-Oakland-Fremont, CA Metro Area",2368484,14988,1272604,7395,1095880,11402,40278,415,45857,799,34278,964,1381636,16093,817695,9987,563941,11288,1.3,0.1,1.3,0.2,1.4,0.2,3.1,0.3,2.5,0.4,4.0,0.6,10.7,0.5,9.9,0.5,11.7,0.8,11.8,0.5,10.8,0.7,13.1,0.8,17.1,0.6,15.1,0.8,19.9,1.0,14.4,0.6,13.9,0.7,15.1,0.8,7.3,0.4,7.2,0.5,7.5,0.5,12.7,0.5,12.9,0.6,12.5,0.7,21.7,0.6,26.5,0.8,14.7,0.8,(X),(X),60938,570,49788,1067,75054,1037,83421,1617,62922,1173,45930,580,51768,518,40068,711,20463,901,24300,1180,15360,766,31071,762,35262,1356,25719,909,41734,643,49397,1392,35613,946,59540,2299,70545,1499,50411,892,81628,1549,"100,000+",***,63424,3135,15.5,(X),(X),(X),(X),(X)
3100000US41940,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1003358,8417,572641,5351,430717,5835,41057,626,48989,2191,32339,1076,590707,10031,378164,6612,212543,6004,1.5,0.4,1.4,0.5,1.9,0.6,3.2,0.5,2.5,0.7,4.3,0.8,10.4,1.0,9.5,1.0,11.9,1.4,10.8,0.8,9.5,1.0,13.2,1.3,15.1,0.9,13.7,1.0,17.4,1.5,13.9,0.9,13.3,1.0,14.9,1.4,6.5,0.6,5.8,0.7,7.8,1.1,12.0,0.7,11.9,1.0,12.1,1.0,26.7,0.9,32.5,1.1,16.4,1.5,(X),(X),65225,2879,50685,1173,78095,1673,86742,2274,62710,2058,48708,1779,55680,1518,39795,1671,20956,1253,25109,2116,15381,830,32130,918,37519,3895,26222,3175,41748,778,46684,2074,36229,1435,66764,2296,81817,2558,53972,3987,96452,3441,"100,000+",***,66760,3744,17.1,(X),(X),(X),(X),(X)
3100000US42020,42020,"San Luis Obispo-Paso Robles, CA Metro Area",149128,3153,80623,2083,68505,2242,25560,1345,31939,3039,21807,1559,67852,3847,40943,2752,26909,2852,1.3,0.8,0.7,0.6,2.3,1.7,4.5,1.4,4.0,1.9,5.4,2.5,14.5,2.6,13.0,3.0,16.8,4.4,17.8,3.2,11.6,3.4,27.1,5.2,18.2,2.7,17.9,3.8,18.5,3.7,13.5,2.9,14.4,3.0,12.0,4.2,5.1,1.7,7.1,2.6,2.1,1.0,11.0,2.3,12.7,3.0,8.5,2.6,14.2,2.7,18.6,3.6,7.4,2.9,(X),(X),51584,4675,33939,3649,58961,4105,67973,5205,45249,3897,35698,1462,45208,3833,26991,1781,21411,3344,24094,2729,15027,6433,27520,4257,35710,6373,22090,3257,33460,3600,47874,4397,25693,2022,49468,6166,60701,5930,35596,8630,61306,6284,75501,13440,42391,8485,15.2,(X),(X),(X),(X),(X)
3100000US42060,42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",225419,4202,120501,2659,104918,2828,25762,987,30974,1118,20764,1385,112753,4225,70652,3176,42101,2666,1.9,0.7,1.5,0.7,2.6,1.4,3.5,1.0,2.5,1.0,5.2,1.5,18.1,2.1,18.5,2.6,17.4,3.2,16.8,2.0,14.4,2.2,20.8,3.5,20.1,2.1,17.9,2.5,24.0,3.2,15.2,1.8,15.8,2.4,14.2,2.8,4.8,1.1,5.9,1.5,3.1,1.4,8.6,1.3,9.5,1.3,7.1,1.9,10.9,1.6,14.1,2.3,5.6,1.5,(X),(X),45630,2798,37135,3012,54602,2350,59516,3252,46356,3369,33107,1889,41110,1446,27085,1315,18612,1441,21579,1410,12662,2133,29749,2395,32426,8468,25677,2962,34171,2135,43351,4300,27993,3862,50391,2882,64310,5545,35456,4876,55726,5522,70115,14632,48331,4059,14.7,(X),(X),(X),(X),(X)
